shipment_id,fuel_cost,labor_cost,misc_cost
b4e893e1,39.73,54.01,38.28
88681686,27.92,118.51,8.98
e95f04bd,47.61,107.25,35.49
24df7135,31.39,53.16,34.45
bfed4aeb,77.22,76.0,32.34
44560bd2,19.89,143.18,43.38
484706cb,40.14,79.69,32.67
991edc45,15.42,53.06,45.14
d3339575,38.48,133.78,36.26
7241a1a8,48.14,133.05,38.8
718369ae,95.95,54.28,36.33
a687a97e,88.07,59.82,39.43
2dd7ef00,63.07,117.01,40.44
85758a89,62.22,70.42,32.15
daab88bb,99.17,46.32,30.74
c5a262af,45.94,84.33,24.31
3c59576e,93.24,123.47,30.49
2882a1e1,68.06,70.14,38.99
98049f9c,40.87,101.16,21.75
80b3f901,51.34,142.18,9.46
933195bb,21.87,78.52,17.96
ef99b7be,23.6,142.94,35.16
ae252bff,95.79,98.05,46.97
5aae474b,67.85,64.82,21.92
1ccc4478,48.92,57.92,5.26
00ae0421,18.46,35.11,17.81
df02a0e1,86.43,36.61,41.17
acc31dc3,68.15,30.02,14.54
36153dbc,19.67,24.06,12.77
04687e2a,39.34,108.92,27.97
63fbb57e,19.31,147.32,28.78
0369e119,66.08,115.02,11.44
fc0d49d2,72.03,67.82,12.79
1859eb87,44.35,131.84,47.47
4dde138e,36.54,119.0,35.53
9e8fbad0,80.56,75.06,41.49
0d4ea4fb,23.2,86.81,32.01
6ef54b2e,53.24,97.61,28.31
a6c73dcd,70.11,89.96,32.74
2fb044a2,45.12,113.66,24.76
5084ef7e,89.18,139.48,7.77
940eaefa,49.15,136.18,23.57
7889ae6d,26.89,98.37,43.38
fb04a5cd,37.48,27.26,36.4
252e3b82,58.43,22.74,16.0
f5a00e31,19.15,121.53,23.85
58abb10d,23.42,53.89,19.54
a4c3a9c8,53.27,148.52,6.82
d5175b05,28.58,110.6,9.5
05b5ac82,45.76,81.47,23.52
78bfa396,78.54,106.21,38.56
b1ef53b6,70.83,49.1,19.45
e78d9bbd,96.75,106.58,17.81
ac6a7456,40.55,101.69,6.51
016afd8d,97.43,56.19,26.45
d24498c0,86.54,73.51,39.87
86b0369d,83.63,48.1,46.08
6dd10723,75.23,46.49,35.85
67638fe1,39.61,126.6,38.41
d1b18285,80.9,114.57,12.37
2454e9e3,38.32,41.63,24.86
dac1743c,78.33,87.13,13.44
d3790ac6,90.12,117.06,15.04
322b39f4,23.36,118.45,26.79
71688ce6,73.36,56.14,47.32
ae6e1dfa,25.2,42.7,6.31
1a302551,26.15,35.05,29.56
7b4d16d0,81.87,28.19,46.27
b09e41ff,45.01,25.93,45.62
be36da4f,88.49,118.75,25.82
fd83de71,78.83,76.61,20.04
dd5bf5de,78.35,107.26,27.72
76e615ae,14.85,101.93,24.26
5374e7e9,67.13,52.9,27.23
9dbeea98,97.21,98.38,16.76
03bf8f63,10.72,25.17,12.59
50eb032b,50.17,38.4,11.8
f15c9d41,29.32,80.47,38.67
b21c4c3a,30.5,28.97,6.52
230c4cc8,18.05,104.59,24.58
a3727eec,65.59,89.28,32.23
5224cb46,40.02,110.22,25.77
d3b36e8b,26.54,137.65,22.06
dc27f830,48.07,30.45,36.07
72876a35,57.36,141.72,43.7
5694a180,85.26,22.09,31.2
0d64f581,86.74,133.04,44.82
77906219,76.62,121.66,49.91
2cd69328,98.42,117.84,28.51
045281d9,84.86,125.37,40.09
b5862a43,22.63,54.9,16.21
035387b3,12.54,20.27,8.28
22294090,27.66,42.29,12.21
3c23aa6e,50.53,80.09,34.78
1124d608,34.49,127.09,17.84
a1f97263,53.94,67.9,8.35
8aefd5cd,62.84,46.0,19.63
7f8d53d4,36.6,81.34,49.27
593f86a3,71.01,97.67,26.65
f73f9341,36.62,33.22,20.12
3d6e92ff,83.98,83.95,36.82
406d39d6,37.54,87.76,24.68
291fd4a8,82.23,54.97,9.1
0090b438,42.35,96.24,8.75
a858fd32,48.47,29.89,44.64
563a3c5d,64.72,125.94,23.98
41b723a4,42.51,49.44,18.27
d5bc36d8,98.32,95.13,31.76
a229ac97,50.53,119.11,24.32
29c3849e,47.94,62.63,49.58
0959d5b5,19.66,77.33,49.54
76372a55,34.48,112.73,46.17
d8b085a9,58.8,68.22,25.6
ad8dd07e,51.93,142.54,11.34
f0f6a6da,51.93,34.47,36.94
e31f8457,55.02,49.56,11.82
50918d18,19.6,38.22,48.28
b432d054,93.66,61.21,34.34
05ce112b,46.76,148.29,47.99
b41e6261,11.93,138.81,45.95
3d11760b,48.69,66.28,45.89
d03655eb,97.51,124.01,34.27
b32c674b,83.84,144.05,47.93
8e636a82,75.8,30.92,26.42
46eb75f1,95.42,117.07,24.99
39233c0a,93.1,75.76,46.58
9b34f37a,59.07,74.74,16.28
8eeae020,89.23,132.55,24.53
0878bf4e,18.63,97.9,21.31
189014a5,87.07,83.89,10.45
fae76226,59.2,71.44,25.32
8dc351b6,26.19,51.49,28.42
f67d363c,91.89,74.67,13.5
5741c8cd,25.17,61.94,16.29
3afbcc6e,23.3,42.58,43.04
fc39c742,83.25,83.31,6.76
10cfe3fb,57.74,119.52,12.37
28ca5a25,57.51,51.99,45.26
8e75a5f5,40.72,76.47,22.48
31ca8a37,41.94,74.89,11.17
dd489420,79.51,42.43,18.9
cab80e39,12.65,67.52,36.83
bf21fd93,44.43,32.3,12.72
4e911c3c,91.53,38.34,35.0
9113591c,27.32,21.72,42.02
58e01816,34.05,38.54,36.71
ff7d95ca,27.13,74.58,26.81
57ff4cbe,51.43,91.81,33.92
2be36eb3,53.45,72.48,49.34
91e86c66,59.52,70.14,37.51
dcade005,76.92,33.45,22.45
0eeba892,70.4,34.32,17.18
3daf9639,23.2,87.71,45.68
2f3f309f,20.73,54.03,35.6
a4a26179,14.89,39.24,47.28
e0beb8b8,99.57,147.25,45.56
d30444d0,54.45,98.1,23.87
a142d632,98.8,131.47,46.68
bb5bb51e,97.78,98.01,48.1
0095635f,53.26,51.21,8.38
656cd287,49.52,69.32,21.1
bc6e8877,40.79,144.97,47.8
02b0311b,15.79,25.73,18.36
d3111a20,91.83,25.44,30.37
e1449d0d,99.33,93.58,45.16
6bbfb31c,58.56,105.68,22.01
cdcbbc30,93.08,55.32,29.17
74851eb3,60.25,23.36,35.28
4dd414e5,83.55,123.28,31.6
cc4646f0,23.29,146.83,33.95
bd2c3d3e,20.45,131.8,8.32
40cee28e,52.38,132.34,49.57
c4af0d7d,84.04,135.97,18.82
87bae8b9,83.19,89.17,28.1
a7db73f0,94.89,82.78,7.62
a64df31d,43.16,99.25,47.76
5dd4c0fa,75.5,146.32,10.89
59aeb4d1,11.99,119.69,37.78
3dc2af6c,57.95,140.67,23.5
729f9fc6,64.77,115.28,40.67
d6648901,53.11,43.22,6.55
fa60e06c,56.87,141.52,16.3
a3d01e0a,99.69,54.14,6.41
094adf27,69.13,71.27,17.05
1a16b86d,14.67,91.13,16.82
45c49a8e,96.3,43.3,20.31
71b88e78,78.4,81.77,35.94
75344475,85.76,76.98,37.78
e61956a0,12.24,21.43,13.6
210dcdb7,31.4,48.9,25.26
a8a7e3ac,90.99,111.06,35.03
26682702,52.8,124.13,16.76
1e55940e,25.85,92.61,29.43
59e5a847,29.68,46.79,36.6
157e1946,56.75,61.68,19.04
94ac82e3,85.41,58.67,46.28
ebd26f7a,83.82,46.38,11.9
03e9ed18,43.03,76.13,32.81
456aeaec,89.56,87.97,5.8
53388546,15.97,125.91,16.79
c8d421f5,47.19,58.77,23.24
65af76d3,64.54,35.73,34.39
2e83ec14,64.25,45.18,25.37
04fbdced,33.49,134.83,12.4
1c9d7cb0,70.12,59.82,16.72
e894190c,71.13,133.78,21.91
ecd86f44,24.39,134.6,43.27
7307043a,62.75,109.63,13.93
45896c69,97.78,56.8,49.04
bdd57303,98.54,42.06,47.81
541e41ec,84.68,85.68,45.56
8a76e00d,16.7,146.45,25.3
9907adbb,72.56,92.44,9.59
7def197c,20.41,70.38,23.0
62c454b5,32.31,70.83,12.3
4625e830,40.55,114.54,24.04
6ffcd95f,50.5,76.06,42.78
542490d8,97.17,21.41,43.14
5ac0162c,33.81,58.43,9.95
79c72205,15.92,31.05,10.08
5699f2d6,23.83,88.25,12.34
34657e5f,51.48,42.03,33.34
2f08ca7d,89.9,67.92,40.28
b795a7b6,99.72,91.62,37.73
fe62273d,28.21,86.24,33.44
0224b1c7,65.23,75.49,13.7
1fcd04aa,68.04,42.49,34.98
454ae0c8,40.01,26.59,23.92
523622bd,82.96,79.86,5.64
633c59a1,77.31,85.55,5.49
f4cc2544,84.86,55.46,36.21
9374f6a3,89.44,145.14,23.42
600807b5,59.08,61.44,8.48
76e361a2,46.55,62.3,38.03
d318c4ea,30.69,120.83,15.34
8f9684e7,46.24,33.5,44.47
9d88bda4,80.69,28.54,49.19
2d0747e6,23.5,49.57,38.18
6e1e8b5c,72.28,130.23,45.91
f659b566,38.45,22.52,32.95
009f4337,26.6,26.23,42.36
44b0bf93,66.02,26.23,16.03
150ce697,47.07,110.94,45.59
9d40124c,35.16,105.3,21.73
a4c743f2,81.8,105.11,37.61
f310adf9,33.81,135.53,22.51
705fa3e1,51.68,99.89,18.28
365393e4,59.83,103.85,39.46
1772ffd4,90.92,131.34,36.47
fc802445,14.76,71.48,31.76
13894849,43.93,81.59,8.85
92c2d888,87.24,131.28,48.33
d3a79a9c,87.73,80.97,22.11
b64753f1,99.34,34.09,12.59
eaf69864,78.11,101.03,27.74
3c34fdbe,73.87,85.01,25.27
1aeb04e3,83.69,133.54,9.91
fd28d14e,69.96,84.51,30.22
aca3a0c1,55.61,20.76,18.67
7692f87a,18.0,35.55,37.74
4a8ad169,51.81,55.8,18.74
8c2deb7f,95.89,81.84,15.17
d15ac5c0,78.75,83.79,39.48
af6a417f,32.87,33.64,21.4
ea39f0f4,29.85,96.26,35.04
e03ada52,93.91,139.79,31.59
e7878def,15.07,58.23,40.01
19496031,60.8,114.57,44.59
32e98ca4,80.42,106.57,36.01
81abb13f,61.37,34.04,32.72
572930eb,42.85,26.56,27.08
a35290f9,60.63,28.93,46.35
575a92d3,55.28,41.23,33.38
621f5550,90.56,45.43,45.57
9a8ad36c,67.65,99.97,23.57
f06899cc,91.6,36.51,28.87
c4c7b79a,75.46,82.09,24.32
7de1502f,12.98,33.27,26.07
800adfae,97.43,91.78,20.16
704b6d98,88.47,112.29,18.83
dbae0ea5,16.06,111.84,49.13
8e6ef9a8,78.05,142.54,42.17
39154b9f,34.11,90.08,46.31
d047f689,76.87,47.38,35.75
0e992b0b,51.95,134.71,5.11
41c85e57,32.82,74.38,45.74
ca860d87,72.63,78.34,31.92
6bb5a2ec,85.19,72.24,20.47
79d661aa,96.83,72.26,24.25
4c72abf2,23.91,115.73,8.31
c6328a52,71.92,85.23,23.76
ee24bec1,78.71,118.66,16.48
1bbdd65a,62.8,108.3,33.8
d7ab5ff2,99.9,92.36,12.42
baf5e578,53.89,37.3,6.37
06f06519,83.4,139.62,22.99
6d7edfdd,26.36,132.38,18.82
317baa0d,20.36,93.48,11.83
2138a8d3,43.21,58.52,22.73
51454e16,13.02,25.74,37.79
c3425dc3,21.02,87.01,39.31
3eccda81,78.98,64.51,9.99
11a119be,55.69,86.28,12.67
e57a2bad,21.37,79.03,49.66
38b18f1b,77.53,128.15,25.82
1d83fe74,31.8,93.49,16.92
2d114837,28.08,131.95,32.47
0d07dde3,86.73,78.23,11.34
d065607e,55.27,96.85,26.53
11dc19ce,69.72,80.53,37.3
503c23d2,83.53,74.41,41.65
73384048,12.21,41.93,44.12
09025ec4,72.27,31.97,27.32
4de91dcc,40.8,80.03,43.18
6e994229,55.72,94.81,12.52
ba7982a0,74.74,62.99,47.86
ad6a5975,16.92,69.74,46.29
507f031a,70.0,92.95,46.21
7798fa7d,53.42,92.34,5.71
2cb03301,98.36,140.84,37.16
c22f78d1,96.45,91.46,21.13
f995ab9e,46.34,135.23,24.0
624737d8,41.37,26.32,31.74
eea91bce,41.94,105.55,26.89
af4b42ea,44.81,54.73,33.87
0438ac0c,74.85,29.42,16.65
e449c0fb,95.97,43.16,35.65
f911adc8,68.73,65.82,28.47
b16a4468,39.92,45.31,31.0
97f86466,33.84,145.99,40.17
fdab061c,99.64,35.28,23.44
708d8e98,94.66,129.99,49.6
a38437a5,37.41,22.51,26.88
4a9b3e41,42.22,34.28,30.11
6cf67726,44.56,115.72,30.72
2eb4e12d,80.01,48.92,36.89
e233122b,49.92,56.68,38.4
fa277033,90.96,112.18,46.37
7be8bc03,50.71,91.11,41.52
6808e23e,24.86,56.91,27.77
32885a13,45.74,147.66,10.09
312b138a,55.45,54.62,48.99
aa923726,73.94,69.81,27.21
1cd82135,49.83,48.96,36.15
8cfc6923,58.94,124.46,22.7
f0f9e11d,95.73,128.48,10.9
3fa037f8,37.68,21.74,14.02
6fc9de4c,30.57,42.27,45.99
59dfb361,37.53,110.05,7.77
127e8cf9,95.58,72.02,34.76
a17c6f2d,54.0,116.69,11.54
cd15b25c,58.51,20.16,12.03
3ea29538,32.36,39.43,16.88
ebb28a0f,62.42,112.06,48.06
4e10fd3e,75.88,51.8,9.07
9f8382d5,86.71,84.06,37.1
eddf360c,48.3,66.29,19.33
ce8d7447,30.09,84.23,43.99
6d25b751,22.06,148.97,10.73
3e362064,27.47,93.81,32.44
1f0c22e6,55.32,37.03,36.55
77c8169e,51.13,141.2,38.5
db838fb1,93.0,72.55,26.14
55958bb8,78.98,64.9,36.69
e14c7ab2,19.16,75.64,18.76
9c3d94a3,19.07,148.85,39.04
585fdf15,16.13,128.82,6.49
dc8a40e3,78.92,136.37,35.89
57b6dbd3,52.51,62.82,44.73
56b88527,70.16,96.81,36.48
b251759d,16.32,105.2,17.79
839fab69,92.23,56.72,16.61
ea706670,99.79,44.49,9.66
30c82a6d,69.03,84.66,23.46
a7dc9c80,33.46,147.06,25.16
740b4db3,77.47,101.89,10.09
86912288,24.52,67.45,14.07
7d45c493,97.18,28.45,12.78
9c29c21d,65.56,30.48,12.23
bd077045,39.91,32.77,12.55
93a31e0d,31.55,143.57,21.88
623ac770,86.78,77.68,45.2
2401c9b0,98.78,87.71,17.7
687b55a1,61.22,82.5,43.65
58f0aa25,34.25,57.77,31.62
3bb2b899,13.67,111.97,40.49
bd3da2b6,99.59,45.4,27.69
b574c7dd,52.56,52.97,14.29
186b5ab6,23.04,114.79,22.74
808aa16f,99.88,51.59,32.48
4271159d,78.13,126.33,9.37
eb17ae96,26.94,29.49,41.34
49750d3f,54.08,41.58,14.37
73556373,35.66,43.33,22.52
4854ee36,95.0,68.0,30.24
4e63c8ff,31.67,101.31,9.55
4eeb7fec,10.97,63.66,40.92
dbf6e079,64.18,143.11,14.47
6e43fc73,44.91,69.99,44.16
5b21311c,41.78,144.76,25.12
17dc4723,39.95,128.09,49.44
afb0023d,62.6,45.55,13.76
84bdece3,56.07,82.17,49.27
d3f56c36,32.17,133.97,13.73
c2acc99e,82.37,112.03,40.65
d0cd9806,96.74,24.63,45.65
10b83b4d,40.14,120.62,16.15
576e6deb,72.26,110.23,47.99
879a9022,77.68,140.83,12.14
f392c3c9,47.09,42.81,48.79
ad2b60be,77.47,62.13,19.29
40e7e40f,96.4,104.97,27.46
ea24d818,59.62,43.97,5.26
be853ccd,35.83,32.03,39.42
c3d633e7,49.34,23.04,19.69
c80fbc84,86.49,80.2,23.2
ba53d3de,28.61,117.61,43.56
f128b289,86.94,73.12,45.39
adfc6e78,43.85,78.94,38.92
797388e9,47.92,142.18,46.25
160453d9,59.32,28.05,42.43
d0b1e1dd,62.72,24.84,25.88
8660a320,56.13,46.63,47.29
e5555ab0,37.56,79.13,28.22
16755f81,28.64,125.4,7.38
9b450dfd,50.62,84.32,17.92
ee91dfc2,95.84,52.36,20.74
2dc66a68,30.1,110.6,13.88
4bce6762,83.93,41.63,12.63
b8897054,29.06,25.78,21.18
8ca241d4,74.48,32.56,6.48
8f89c71c,91.95,70.77,35.62
d98780d9,74.79,109.36,29.5
ca5683d9,30.58,55.57,43.91
529544b1,29.31,138.75,12.26
b60f39dc,87.53,119.88,37.13
49e58b39,80.9,21.15,44.75
ac66ab4f,96.43,111.29,8.75
48b4e674,67.83,95.6,36.79
4c13e02a,72.34,91.6,27.74
3e53cffb,44.93,132.41,22.5
dc63842c,92.76,119.17,45.73
1578e1a4,62.99,128.44,32.1
ccd23538,32.09,92.55,25.12
325fedb7,24.39,138.43,35.42
9b68ee31,19.56,98.65,46.05
8dbcdbbe,21.44,108.74,16.25
c2324d65,54.11,36.2,26.08
46533379,36.14,109.62,21.94
93a0de61,85.51,86.24,18.23
126dd24c,24.93,138.33,40.09
030fa297,84.66,25.68,13.74
ed3fe670,26.9,30.79,23.93
9bfdb15a,61.32,137.61,27.09
8382aeaf,90.35,52.32,42.58
eba7395a,40.43,102.2,23.06
86fdd7bb,84.38,36.6,7.17
979f5037,15.91,38.71,24.16
b86d83f6,26.92,50.07,28.58
f7aff7b5,65.09,105.18,8.89
43bd6172,56.75,68.78,7.18
e247cac6,19.68,140.22,35.09
d27f70ca,22.15,145.32,36.69
017fa8a8,84.78,93.8,18.36
95025ad6,23.92,27.4,13.91
cdb8425c,85.63,33.13,18.94
40f55c16,84.03,21.11,32.45
ec3a9895,23.2,44.62,16.54
b66d251d,91.7,59.08,20.78
5bbcf815,39.73,63.22,28.84
c6597774,55.73,129.31,20.69
8f395e77,78.35,25.4,14.52
f6782f93,13.07,57.65,16.12
d7d97c41,46.54,44.38,22.09
f7c1efce,19.41,122.81,43.72
ba38bdeb,21.56,85.77,5.71
a2bd3ba7,15.2,60.24,33.21
97c29b47,42.45,105.21,16.46
fb0fe056,52.35,37.47,12.99
20794c17,81.47,33.57,18.91
30456de0,81.45,98.55,23.53
b9b6b6bb,81.64,97.52,8.14
925b9fab,66.58,88.87,29.82
181ad804,47.86,70.63,18.1
b5de78af,80.6,139.89,29.47
bacf4a0a,71.23,64.39,7.26
931f6b41,90.73,46.89,20.76
3567facf,34.51,123.72,41.32
ea06b017,46.54,126.15,22.59
58af9958,17.04,134.33,20.04
10c704eb,70.44,114.78,32.12
4fb9b604,13.14,78.83,17.42
96951e9d,56.58,39.29,29.19
3491ca6b,18.46,61.98,27.02
b9aa65ed,20.74,62.67,48.9
5d510cbb,39.29,75.62,20.67
ffe4e7cb,37.89,123.41,30.92
4de8018e,93.86,83.77,38.22
6191c42d,82.07,105.13,5.46
23008dcf,20.69,100.45,23.13
7014b8a8,33.12,95.37,47.16
ad3dbcf1,21.55,90.84,12.87
d34b92ca,37.24,149.32,32.94
8015858e,20.44,53.75,24.04
c3c45265,21.43,82.27,42.15
108b809d,37.38,96.76,11.17
ce815177,89.87,100.94,44.11
b90de819,43.8,48.41,43.72
89484497,20.34,144.41,49.18
94d93e6c,37.67,126.81,32.35
47c471e1,83.93,27.26,14.34
9ffa7ace,28.5,116.86,47.96
2ba71f94,98.24,43.33,43.54
92a67af6,49.81,49.06,6.28
a5ca517a,21.57,48.88,20.86
782e926d,38.67,20.24,30.73
7c5f9e33,15.45,148.45,18.97
5c0db9e8,97.97,113.64,25.37
fe460c52,88.54,129.16,45.28
a7271278,97.53,88.76,12.22
90d796f4,86.91,32.91,23.5
60d05a39,47.06,93.14,39.7
6bddaf97,61.6,111.18,49.28
d028e806,73.75,99.03,8.64
5f13d8a6,95.48,89.97,20.51
9d3593e3,92.12,103.69,23.94
9016586e,71.38,72.54,26.68
09cf66ca,98.34,146.12,27.94
1807dc28,79.86,59.51,15.5
ad6eaf1a,43.47,31.76,31.98
6a295814,97.27,58.84,10.29
9c14ad30,57.55,91.89,11.83
45397d2d,46.11,85.35,19.18
4c761553,69.81,134.6,28.94
3f17c43e,65.1,121.44,36.37
c29b9a1d,35.88,149.89,20.77
aec6db6d,53.24,76.79,14.3
85060267,51.28,120.59,29.33
70c66507,50.34,52.45,12.89
3cabfb7d,49.76,57.02,5.85
d3111f74,34.23,105.46,33.21
b5d3e57c,92.27,48.55,28.55
5b7af8d0,82.83,24.51,40.94
2d667754,25.64,110.57,32.67
49266655,15.95,90.87,14.41
e71bcead,82.27,115.13,11.31
a07571d3,32.27,42.4,29.83
c35bc5d2,71.0,148.05,18.67
19a05074,72.49,112.04,29.88
1e47cfa7,86.36,117.52,42.16
423f20d5,87.25,23.54,45.62
5ad11f36,88.57,91.62,48.61
98c336b5,72.89,45.15,44.68
07d9a38f,67.99,118.48,6.69
e93b8d53,35.48,101.76,30.89
2d70f10b,63.56,84.72,7.04
066fe34b,62.76,113.64,47.82
48da427e,71.91,101.91,31.3
4b57a41c,32.96,71.82,39.59
b7fb21bc,58.38,22.71,37.18
aefe1c0a,64.19,114.36,24.6
0fb706a1,28.4,69.66,19.69
ab8abfc7,41.94,27.78,20.48
efef2553,22.2,83.8,42.89
6f937794,75.92,93.38,30.09
ccd2a881,62.22,131.45,6.21
830a744d,61.06,67.64,11.82
afd1487f,56.88,101.42,21.63
e8a3e962,80.1,98.18,35.99
a7521af4,42.92,61.04,23.72
c1de465a,59.43,140.63,8.74
fb4cfbb8,77.93,88.9,26.23
92bce562,18.41,95.47,24.26
ac00023c,50.83,79.36,18.42
97d716d2,46.4,26.56,6.96
1fe455b8,43.31,106.73,36.68
a14be5e0,99.32,96.5,48.87
2521656e,29.84,51.49,9.17
040ad790,90.79,99.42,26.98
e162246a,85.97,87.33,49.84
593fca24,63.6,135.51,7.74
273b9c9c,66.41,117.38,11.29
717a6b3d,12.29,72.17,5.55
47ef1f4c,84.64,96.92,38.34
52868c84,27.95,29.64,9.21
e781c4db,98.17,114.1,14.73
478c606c,29.34,39.31,14.87
b85fea7b,94.71,43.29,9.08
812ff749,22.55,137.65,20.25
64699a25,20.23,66.91,11.0
a95d3249,44.33,68.07,35.43
82ce4232,41.65,71.91,27.29
8160c9e2,18.4,113.84,45.03
8b5b2954,46.01,121.78,10.09
7c06ae7a,50.41,87.18,18.38
a5bd8332,56.97,42.33,19.78
9c41f442,87.95,44.74,11.78
5727f28e,84.57,108.22,5.59
8e7bcf51,18.79,148.91,18.2
a12db63d,18.65,106.39,47.96
1bc8baf2,48.2,140.02,43.17
d450f6ac,34.35,98.93,10.21
4bde7a29,36.91,140.86,21.1
b5a7d11c,80.16,86.11,25.63
a68ec492,93.27,127.85,18.78
182fc9b3,87.32,148.27,28.58
cb4dfd0a,18.22,33.18,27.82
3b220406,34.09,142.65,49.06
d11fa67b,40.43,137.42,29.11
f8577fc9,54.52,145.66,7.28
8ad56496,67.95,39.98,44.89
a28bd014,90.13,81.49,32.92
e05ac2f7,14.45,102.0,40.33
390ed4fa,15.5,70.31,46.09
3ec8f300,13.64,115.72,38.02
370cd59f,28.71,138.02,7.97
633bc64e,72.5,62.33,40.96
8206b158,54.13,33.77,37.46
07f99938,72.75,146.98,16.5
4c92cc6e,75.34,45.22,22.68
2ebe67ba,38.33,134.52,13.54
3e08bc9d,84.11,145.21,36.5
c1b5fde9,80.57,46.37,11.42
fa3e3964,52.4,114.16,35.59
aebb178c,36.99,46.63,8.99
3aabbcc8,52.58,141.05,31.49
1df35eaa,50.66,63.37,27.81
c285d28c,80.04,58.84,20.76
b5babb26,13.37,26.79,29.93
1fb13a65,43.53,123.28,21.85
aaaf783b,99.9,131.66,27.92
4181aebf,93.93,111.88,7.86
a64b00e9,15.57,40.57,10.98
cd2478c3,42.69,94.93,27.76
8bbda798,96.41,30.88,42.88
d7a788e3,73.6,69.58,28.88
fd9a5379,91.05,20.46,41.89
9e686c57,43.8,80.32,12.88
f79a9cbf,97.64,141.61,19.14
92a51af7,62.71,64.12,34.06
06b47d37,22.57,79.48,43.34
244f13ec,10.07,100.16,36.95
f9eaeb76,89.32,80.79,10.04
1097a953,27.05,70.46,9.02
89d1c36a,73.25,35.77,36.29
0038aaa1,71.29,144.05,46.23
af98ec50,61.73,47.76,35.81
a08b3f00,95.25,86.37,48.8
97a57259,71.73,116.14,41.82
8f162f15,51.38,122.42,41.18
4765704f,72.54,22.42,34.47
3598c3c3,68.13,88.21,5.08
60ee0c88,69.47,102.13,33.18
3720b8bd,52.16,76.25,27.83
6b9b23e4,98.83,54.37,32.77
2eff6b39,21.67,69.93,15.65
aab18611,33.32,47.71,44.02
dfc96345,91.9,140.01,25.93
4eb26b07,94.25,139.23,22.25
5203d3ec,48.14,117.22,13.76
d5759708,36.91,120.69,38.85
df381b95,78.37,34.72,16.82
178174fa,30.15,149.54,37.84
48ffc33d,24.23,44.77,39.24
2cbf137b,54.32,67.58,21.65
9cae906f,45.2,95.87,10.78
697fb234,85.58,82.14,49.07
e22226ca,65.67,43.95,22.32
6d58a143,53.14,88.4,30.28
e5563c04,22.28,106.77,46.12
dbcc357b,90.92,121.9,7.56
f6704e65,84.04,92.5,42.97
7d401130,60.63,73.7,47.06
56e1d471,65.33,129.7,15.68
8f749d4e,82.36,89.3,33.5
fe06416f,66.21,80.19,16.91
19546986,88.71,82.25,29.59
9e46f4bc,79.75,21.07,29.94
b3b507f8,28.14,23.07,24.78
8e5a3b92,23.58,131.39,31.97
6de97c64,60.27,42.07,39.69
91c78677,25.51,96.72,26.93
b4939fea,73.94,120.49,24.29
a909164a,93.08,89.66,7.81
854fc665,23.39,102.73,12.62
113f72b4,48.34,117.3,9.29
6387c10c,24.98,44.73,13.61
90ae549b,91.44,125.91,31.88
5c717342,84.32,40.33,11.03
32142d2b,42.28,141.13,37.28
61da6f81,56.35,137.36,10.03
0343362a,61.18,66.23,40.36
ce33537f,14.78,38.39,9.79
e3f50097,13.53,122.33,29.53
9e0a9e38,64.52,61.53,10.63
599f7bd3,67.97,42.99,8.1
9d1c8461,46.21,121.81,33.57
76d548e6,78.84,110.56,17.83
453c6a0b,92.17,113.88,34.56
dbca5dce,62.11,66.92,36.37
3cf97b6d,11.68,133.85,33.67
7d70b206,73.19,32.79,9.65
f6a22aff,10.15,77.16,24.56
42871470,74.36,60.17,35.2
f31168b9,45.92,53.51,31.64
700c11bb,36.94,48.66,39.72
8329581f,23.84,88.76,31.34
99337690,81.76,98.03,42.42
9af77718,45.19,111.5,48.82
e02a1759,47.34,134.0,10.8
f2b5fbfd,36.22,128.36,41.22
456da8c6,14.1,101.52,18.91
ed4c1b3b,89.94,104.37,27.05
1320b8b0,12.51,75.9,8.28
3ea77614,30.76,132.37,25.26
e0659ae1,47.71,90.75,21.4
5a4aaea4,21.64,130.08,9.75
5748c0cc,70.29,139.47,44.27
5d3a9098,59.23,21.74,18.9
129716e6,81.06,125.8,25.81
683e1c86,21.08,47.61,20.21
3f2b4d86,97.81,133.87,26.23
8fdd267a,77.01,66.02,8.88
f1e784ee,40.05,76.21,34.24
3e36cde4,66.37,69.84,10.07
683890a2,68.22,58.24,10.85
347e7e48,20.22,125.92,18.3
0e539d1b,52.76,139.81,11.56
da4bb0b6,36.98,21.49,27.03
cec4e73b,98.82,47.58,11.68
479a4d5b,35.71,96.8,28.26
505fafbf,53.61,128.48,49.66
f999fdf7,34.0,125.19,49.96
a0b5635f,29.3,41.19,35.36
bf2e7d7b,93.77,99.07,5.84
41dbc0fb,96.22,81.76,31.1
d59c2bce,57.19,30.49,45.74
909efbb0,97.09,142.1,39.55
6e5e05a8,57.77,148.65,23.13
064512ca,74.62,126.4,35.47
581e8535,57.69,42.7,16.49
b217c2e5,22.94,35.36,30.14
2d5847b7,34.28,79.3,17.68
201c833f,35.29,79.98,40.41
a5c79cd2,26.23,126.81,11.25
42630afb,85.39,88.34,5.27
c65337dd,21.02,130.97,10.9
5c36047f,69.8,56.84,36.54
4815e42f,62.55,29.99,46.08
3f77e7cb,88.83,63.84,49.86
3fbacfc6,79.48,45.02,32.45
2d694bb4,93.78,113.37,41.79
b2c514c3,45.68,146.05,42.97
77794f94,48.45,60.24,36.7
ff8bc352,69.83,140.71,12.7
d13b3c1d,67.87,68.17,25.16
1065a46f,84.35,27.11,5.7
